channel_id,message_id,channel_username,is_reply,reply_to_msg_id,is_forwarded,fwd_from_channel_id,fwd_from_message_id,date_utc,views,forwards,replies_count,has_media,text,_week_of_year,Reviewer 1,Reviewer 2,Reviewer 3,General label,Reviewer 1 (level-1),Reviewer 2 (level-1),Reviewer 2 (level-1),General label (level-1),Binary label
1764402468,17704,Genichesk_ru,FALSE,,FALSE,,,2025-07-21 08:45:10+00:00,16246,93,,FALSE,юные шахматисты красноподольска сразились в интеллектуальных баталиях в красноподольской сельской библиотеке прошел шахматный турнир приуроченный к международному дню шахмат мероприятие собрало любителей шахмат разных возрастов создав уникальную атмосферу взаимного обучения и дружеского соперничества перед началом соревнований участники изучили обучающую литературу освежив знания о шахматных фигурах и правилах игры в ходе турнира опытные игроки охотно делились секретами мастерства с младшими участниками а дети с неподдельным интересом наблюдали за сложными партиями взрослых,30,У Росії все добре ,,,У Росії все добре ,"Наративи про добробут і ""визвольну"" роль Росії",,,"Наративи про добробут і ""визвольну"" роль Росії",TRUE
1081358729,147324,nvua_official,FALSE,,FALSE,,,2025-10-27 10:19:01+00:00,6633,10,,FALSE,сьогодні українці традиційно пишуть радіодиктант національної єдності ця подія щороку об єднує тисячі людей в україні та за кордоном до акції долучилися співак арсен мірзоян співачка й телеведуча анжеліка рудницька міністр освіти оксен лісовий учитель української мови з луганщини артур пройдаков травесті діва монро журналістка ірина ванникова народна депутатка ірина геращенко та інші фото nv карина калітовська підпишіться на nv,44,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1156935944,41095,svoboda_radio,FALSE,,FALSE,,,2025-10-29 11:43:08+00:00,16362,22,,FALSE,у нато заявили що не бачать необхідності заповнювати прогалину в румунії яка з являється у зв язку з відведенням із країни військ сша посадовець також зазначив радіо свобода що про ці плани вашингтон повідомив заздалегідь тобто коригування військової присутності сша не є чимось незвичайним і що відданість сполучених штатів нато є очевидною як повідомляє румунська служба радіо свобода міністр оборони румунії іонут мостяну заявив що країну залишають близько американських солдатів а залишилися близько радіо свобода підписуйтесь,44,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1175084215,277787,ukr_2025_ru,FALSE,,FALSE,,,2025-11-13 11:20:07+00:00,92705,71,,FALSE,ракетный удар нанесён по объектам противника в районе чугуева харьковской области о взрывах также сообщают из черниговской и оккупированной всу части херсонской области,46,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1122745359,121950,varta1,FALSE,,FALSE,,,2025-11-12 10:26:18+00:00,8734,2,,FALSE,на львівщині сталася дтп фото деталі за посиланням,46,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1366496032,23196,KrokooDil,FALSE,,FALSE,,,2025-05-30 08:30:04+00:00,25514,453,,FALSE,британская полиция на штурме,22,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1368563607,21371,kozytskyy_maksym_official,FALSE,,FALSE,,,2025-05-27 08:40:08+00:00,30913,7,,FALSE,понад тисяч дзвінків за рік більше ніж тисяч виїздів до тих кому допомога потрібна негайно щодня на чергуванні майже бригад це будні працівників львівського обласного центру екстреної медичної допомоги та медицини катастроф за кожною цифрою чиєсь здоров я чийсь шанс прожити ще дні місяці роки завдяки швидкості та професіоналізму фахівців нашої екстренки з початком повномасштабної війни працівники центру взяли на себе ще одну важливу місію евакуйовують українців на лікування за кордон і допомагають їм безпечно повернутися додому сьогодні у день екстреної медичної допомоги мав честь вручити нагороди працівникам львівського обласного центру екстреної медичної допомоги та медицини катастроф лікарі парамедики медсестри фельдшери водії техніки диспетчери всі хто забезпечує роботу центру дякуємо за ваші щоденні подвиги дуже цінуємо вашу працю за останні роки з обласного бюджету ми скерували майже мільйонів гривень на підтримку центру у році вже передбачили понад мільйони зробимо все що від нас залежить щоб ви дійсно відчували підтримку без вас немає медицини львівщини низький уклін з днем екстреної медичної допомоги всіх причетних,22,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1136914098,15795,buntariy,FALSE,,FALSE,,,2025-01-21 09:58:14+00:00,6903,14,,FALSE,украина понесла тысяч солдат убитыми а рф миллион трамп,4,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1386691094,35048,torontotv,FALSE,,FALSE,,,2025-01-20 06:14:35+00:00,37251,18,,FALSE,знешкоджених окупантів за добу загальний рахунок на фото музей вузькоколійки в селі коростів автор сашко дніпрович,4,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1189723223,37666,tokmak_segodna,FALSE,,TRUE,1442283985,48183,2025-10-11 10:06:20+00:00,349,0,,FALSE,объявление в магазине все воры поголовно будут проституированы перепутали и скорее всего намеренно слова persecuted привлечены к ответственности и prostituted сурово но справедливо,41,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1081358729,144618,nvua_official,TRUE,,FALSE,,,2025-10-06 13:02:01+00:00,6515,9,,FALSE,протягом останніх днів росіяни знищили дві трансформаторні підстанції у харкові мер це серйозний удар по потужностях обленерго і дивлячись на динаміку атак вже зрозуміло що прийдешня зима буде найважчою для харкова за всі роки війни повідомив терехов наразі фахівці змогли відновити електропостачання для тисяч абонентів ще близько тисячі перебувають без світла,41,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1739446698,58135,otryadkovpaka,FALSE,,TRUE,1519060370,17684,2025-07-14 13:31:19+00:00,19043,85,,FALSE,репортёр the new york times нанна хайтманн провела шесть дней с бойцами спецназа ахмат и побывала в нескольких деревнях курской области после их освобождения от украинских оккупантов результатом её поездки стал материал под названием пейзаж смерти что осталось там где украина вторглась в россию по словам губернатора региона за эти месяцы погибло более мирных жителей ещё около пропали без вести многие жители судзи в интервью на месте и в эвакуационных пунктах рассказали что помогли похоронить по меньшей мере дюжину соседей некоторые сказали что похоронили или более человек а ещё были непогребённые когда я была в этом районе в марте поля были усеяны тушами коров и свиней а также телами мирных жителей и солдат пишет журналистка хайтманн заявила об увиденных телах местных жителей с пулевыми отверстиями также она описала ужасный быт находившихся в оккупации курян которые месяцами оставались без еды воды и лекарств в киеве после появления этого репортажа стоит вой и визг,29,Українська армія скоює воєнні злочини,,,Українська армія скоює воєнні злочини,Дискредитація України та її інституцій,,,Дискредитація України та її інституцій,TRUE
1194762769,152479,RBC_ua_news,FALSE,,FALSE,,,2025-07-15 17:43:49+00:00,16282,22,,FALSE,трамп заявив що він ні на чиєму боці у війні росії проти україни я хочу щоб в українсько російській війні припинилися вбивства ось на чиєму я боці заявив він більше новин тут rbc ua,29,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1697554072,86380,MonitoringUA,FALSE,,TRUE,1253974160,22389,2025-09-19 08:52:07+00:00,211,0,,FALSE,удивительная история про министра обороны украины умерова у которого четыре виллы квартиры и бог знает что ещё в сша все говорят а что тут удивительного но нет удивительно удивительная жадность товарища из народа крымских татар нет бы хранить как зеленский украденное в крипте записанной на миндича но этот парень решил никому не доверять вложил украденное в бросающую всем в глаза недвижку ошибся только с выбором страны надо было инвестировать в германии но германия видимо не привлекает ценителя роскошной жизни история с умаровым показывает что украина как была так и осталось страной дерибана одним можно все другим ничего,38,Дискредитація чи висміювання представників української влади,,,Дискредитація чи висміювання представників української влади,Дискредитація України та її інституцій,,,Дискредитація України та її інституцій,TRUE
1175084215,267474,ukr_2025_ru,FALSE,,FALSE,,,2025-09-15 16:14:14+00:00,101438,66,,FALSE,в днр открылись два новых центра гигиены и эпидемиологии владимир путин по видеосвязи дал старт работе филиалов в волновахе и мариуполе новые лаборатории оснащены современным оборудованием и позволяют проводить более видов исследований от анализа питьевой воды почвы и воздуха до проверки пищевых продуктов это поможет оперативно отслеживать состояние окружающей среды и возможные источники инфекций,38,Росія покращує життя на окупованих територіях,,,Росія покращує життя на окупованих територіях,"Наративи про добробут і ""визвольну"" роль Росії",,,"Наративи про добробут і ""визвольну"" роль Росії",TRUE
1194762769,136401,RBC_ua_news,FALSE,,FALSE,,,2025-03-29 09:27:58+00:00,16135,0,,FALSE,швидкісна ціль курсом на кривий ріг пс є загроза застосування балістичного озброєння з південно східного напрямку більше новин тут rbc ua,13,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1604309069,15039,skadovsk_rus,FALSE,,FALSE,,,2025-03-25 09:12:31+00:00,11765,72,,FALSE,мир творчества мастер класс по лепке устроили для детей из села широкое в сельском доме культуры села широкое прошло увлекательное занятие для детей где они попробовали себя в работе с воздушным пластилином этот легкий и податливый материал дал возможность участникам раскрыть свою фантазию и создать уникальные поделки под руководством педагога ребята с увлечением лепили фигурки воплощая свои идеи в ярких и оригинальных формах такие творческие встречи помогают развивать воображение и моторику они также учат детей работать в команде поддерживать друг друга и радоваться общим успехам,13,Росія покращує життя на окупованих територіях,,,Росія покращує життя на окупованих територіях,"Наративи про добробут і ""визвольну"" роль Росії",,,"Наративи про добробут і ""визвольну"" роль Росії",TRUE
1200595041,77302,OpenUkraine,FALSE,,FALSE,,,2025-01-28 08:50:12+00:00,58647,159,,FALSE,аризона стал первым штатом сша проголосовавшим за законопроект о стратегическом резерве биткоинов финансовый комитет сената штата аризона принял законопроект о стратегическом биткоин резерве следующий шаг комитет по правилам сената если законопроект будет одобрен полным составом сената он перейдет в палату представителей для дальнейшего обсуждения трамп активно отодвигает фрс в сторону предыдущего президента сша кеннеди который посягнул на монополию фрс по случайному совпадению обстоятельств застрелили upd ошибочно приписал сюда линкольна но уважаемые читатели поправили openukraine,5,Дискредитація ЕС та заходу,,,Дискредитація ЕС та заходу,Дискредитація ЕС та заходу,,,Дискредитація ЕС та заходу,TRUE
1232032465,56736,ukrpravda_news,FALSE,,FALSE,,,2025-01-30 18:19:50+00:00,42408,14,,FALSE,у сумах завершено рятувально пошукові операції які тривали годин відомо про загиблих та постраждалих серед яких річна дитина підписатися,5,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1664858107,12602,montyan2,FALSE,,TRUE,1375672250,17121,2025-10-17 10:09:01+00:00,109118,554,,FALSE,дивны дела твоя господи юлия латынина иноагент стала на сторону кремля считаю что это заслуга целиком и полностью принадлежит алексею арестовичу экстремисту проводившему с ней регулярные профилактические беседы вернул родине дочь так сказать,42,Дискредитація чи висміювання представників української влади,,,Дискредитація чи висміювання представників української влади,Дискредитація України та її інституцій,,,Дискредитація України та її інституцій,TRUE
1187502427,149236,kherson_news_info,FALSE,,FALSE,,,2025-10-13 14:20:51+00:00,1606,2,,FALSE,а на том берегу правобережье херсонщины вечерний обзор новостей по обстрелам и пострадавшим в полдень прилетело по корабельному району херсона летняя женщина которая находилась в доме получила взрывную и закрытую черепно мозговую травмы контузию и осколочное ранение ноги пострадавшую доставили в больницу в среднем состоянии тяжести в в белозерке под удар попал магазин летняя продавщица и летняя женщина получили взрывные травмы и сотрясение головного мозга пострадавшим оказали медицинскую помощь дальнейшее лечение амбулаторно днепровский район херсона под удар попал летний мужчина он получил взрывную травму и контузию пострадавший самостоятельно обратился в где ему оказали помощь отметим в своих отчетах власти правобережья все больше сообщают о совещаниях которые проводят вне зоны обстрелов и о развлекательных программах организованных для переселенцев в другие регионы украины ну и показывают работяг которые латают дыры в окнах домов да гребут мусор ликвидируя последствия обстрелов мы отдаем себе отчет в том что раз люди все еще в городе значит им некуда ехать и они держатся за любую работу только бы выжить можем ли мы их за это осуждать нет что касается прокудина то он резко перестал пиариться на передаче спецсредств всу есть в этом что то от зайца ныкающегося от лисы сочувствуем только гражданским не имеющим отношения к хунтятам,42,Україна — терористична держава,,,Україна — терористична держава,Дискредитація України та її інституцій,,,Дискредитація України та її інституцій,TRUE
1232032465,70323,ukrpravda_news,FALSE,,FALSE,,,2025-11-05 10:41:54+00:00,31437,5,,FALSE,підрозділ сил спеціальних операцій та повстанський рух черная искра спільно уразили транспортно заряджальну машину для отрк іскандер поблизу села овсянникове курської області рф ця машина використовувалася для перевезення заряджання та підготовки ракет до пуску які запускалися по території україни також спецпризначенці та представники повстанців спопелили радіолокаційну станцію л гармонь на курщині підписатися,45,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1175084215,276935,ukr_2025_ru,FALSE,,FALSE,,,2025-11-08 06:17:06+00:00,105745,244,,FALSE,ночью произошла одна из самых массированных баллистических атак вс рф за всё время последствия атаки от украинских сми одесская область в результате попаданий вспыхнул пожар на объекте энергетической инфраструктуры харьковская область в поселке коротич разрушено здание азс повреждены несколько автомобилей киев в печерском районе горели грузовика повреждены здания и автомобиль рядом комсомольск в полтавской области горишние плавни без света воды и тепла коммунальщики пытаются восстановить подачу воды и тепловой энергии однако на быстрое возвращение света ожидать не стоит,45,Гуманітарна криза в Україні,,,Гуманітарна криза в Україні,Гуманітарні наративи про Україну,,,Гуманітарні наративи про Україну,TRUE
1331641097,82249,donbassr,FALSE,,FALSE,,,2025-02-03 10:09:11+00:00,6533,34,,FALSE,заявления службы внешней разведки российской федерации в штаб квартире нато всё больше задумываются о смене власти на украине нато понимает что время зеленского сочтено и готовит масштабную операцию по его дискредитации в штаб квартире нато считают необходимым сохранить остатки украины как антироссийский плацдарм предполагается заморозить конфликт нато планирует обнародовать данные о присвоении зеленским средств на боеприпасы а также о продаже западных вооружений в африку в штаб квартире нато для дискредитации зеленского планируют обнародовать сведения о присвоении им и его командой миллиардов выделенных на вооружения нато предусматривает вскрыть схему вывода зеленским и его окружением за границу денежного довольствия тысяч погибших украинских военнослужащих которые продолжают числиться живыми в штаб квартире нато хотят предать огласке факты причастности киева к продаже вооружений различным группировкам в африке donbassr,6,Захід контролює Україну і використовує її у своїх цілях,,,Захід контролює Україну і використовує її у своїх цілях,Захід використовує Україну у своїх цілях,,,Захід використовує Україну у своїх цілях,TRUE
1789573966,13624,zaporojie24,FALSE,,TRUE,2199935339,2658,2025-02-06 14:08:25+00:00,8517,17,,FALSE,вчера на телеграм канале морская пехота россии посмотрели видео про девочку которая пострадала декабря года при обстреле белгорода мама погибла с ней ее родной дядя который уволился с работы и год по госпиталям и клиникам занимается племянницей на видео первые шаги год спустя маленькая девочка своего дядю называет мамой вчера же воин и поэт михаил душин прислал нам стихотворение мы знаем за что сражаемся написанное в ответ на публикации в ряде сми и блогосфере статей о завоевании россией в ходе сво ценных природных ресурсов бойцы полка сдерживающие натиск фашистов в курской области и на границе белгородской области как и все наши братские воинские подразделения на всей линии фронта сражаются и отдают свои жизни не за титан уран и литий не за торговлю на крови под кременной серёга вытек после удара fpv кишки разорванного друга держа блевотину во рту не за железо или уголь крепил обратно к животу пилюлькин санитар медвзвода мы не за недра жрали сталь и не хайпующим в угоду не всем понятно очень жаль мне жаль что кинулись синхронно сказали надо я готов в поганых долларах и тоннах считать священный путь штормов не за медали и погоны пошли и видит бог дойдём во имя горловской мадонны за храмы попранные злом koba co,6,Нацизм в Україні,,,Нацизм в Україні,Дискредитація України та її інституцій,,,Дискредитація України та її інституцій,TRUE
1175084215,240257,ukr_2025_ru,FALSE,,FALSE,,,2025-04-05 18:01:01+00:00,131115,100,,FALSE,вс рф перерезают логистику противника военкор тимофей ермаков сообщает что нашими войсками перерезана трасса между розовкой александрополем и архангельским срезаем потихоньку калиновский карман,14,У Росії все добре ,,,У Росії все добре ,"Наративи про добробут і ""визвольну"" роль Росії",,,"Наративи про добробут і ""визвольну"" роль Росії",TRUE
1470200990,47911,suspilnenews,FALSE,,FALSE,,,2025-04-04 05:32:53+00:00,73857,10,,FALSE,сили ппо збили з безпілотників ще дрони імітатори локаційно втрачені повідомили у повітряних силах внаслідок російської атаки постраждали харківщина дніпропетровщина київщина та запоріжжя,14,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1233777422,100632,UaOnlii,FALSE,,FALSE,,,2025-05-16 11:37:10+00:00,224743,1018,,FALSE,потужна колаба дня як добити репутацію за одну хвилину якщо ганьбишся то ганьбись до кінця україна online підписатись,20,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1233777422,100527,UaOnlii,FALSE,,FALSE,,,2025-05-14 18:54:01+00:00,250952,579,,FALSE,близько шахедів вже запустили рашисти по території україни частина з орловської області частина з курська монітори тому цієї ночі може бути величезна кількість бпла не нехтуйте тривогою та бережіть себе а ми будемо сповіщати про можливу небезпеку україна online підписатись,20,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1232032465,65669,ukrpravda_news,FALSE,,FALSE,,,2025-07-31 11:31:28+00:00,77611,97,,FALSE,українські аграрії активно використовують ші та високі it технології що дозволило зміцнити безпеку підвищити ефективність та більш раціонально розподіляти ресурси зокрема компанія агросем вже кілька років займається впровадженням технологічних рішень у сільському господарстві та організовує освітні ініціативи які дозволяють фермерам ознайомлюватися з новими підходами в агровиробництві які саме технології використовує український агробізнес та як це допомагає розвивати вітчизняне сільське господарство дізнавалась економічна правда за підтримки агросем,31,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1754295523,18339,newkahovka_ru,TRUE,,FALSE,,,2025-07-28 08:21:01+00:00,9163,70,,FALSE,в результате обстрелов со стороны всу за сутки один человек погиб в алешках погиб мужчина в результате обстрелов всу еще один мужчина ранен в новой каховке в раденске повреждено административное здание в селе памятное уничтожены нежилой дом и постройки,31,Українська армія скоює воєнні злочини,,,Українська армія скоює воєнні злочини,Дискредитація України та її інституцій,,,Дискредитація України та її інституцій,TRUE
1223955273,25651,kpszsu,TRUE,,FALSE,,,2024-12-25 11:38:23+00:00,241872,1,,FALSE,відбій загрози,52,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1101170442,274685,rian_ru,FALSE,,FALSE,,,2024-12-25 14:59:36+00:00,739848,477,,FALSE,небольшой снег и до градусов ожидаются в москве декабря сообщили риа новости в столичном метеобюро,52,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1697554072,85064,MonitoringUA,FALSE,,TRUE,1149896996,60825,2025-08-07 06:06:14+00:00,180,0,,FALSE,минобороны рф в течение ночи дежурными средствами пво уничтожено и перехвачено украинских беспилотника над регионами рф interfaxonline,32,У Росії все добре ,,,У Росії все добре ,"Наративи про добробут і ""визвольну"" роль Росії",,,"Наративи про добробут і ""визвольну"" роль Росії",TRUE
1194762769,156285,RBC_ua_news,FALSE,,FALSE,,,2025-08-08 07:54:32+00:00,14575,22,,FALSE,середня зарплата українців перевищить тисяч гривень наступного року прогноз уряду зарплати в україні зростають високими темпами уряд очікує що до року вона буде підвищуватися приблизно на тисяч гривень щороку у своїй постанові уряд описав прогноз який містить два сценарії розвитку подій оптимістичний який містить припущення щодо суттєвого покращення безпекової ситуації з року та песимістичний із продовженням повномасштабної агресії росії,32,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1122745359,110094,varta1,FALSE,,FALSE,,,2025-04-15 08:35:32+00:00,11001,5,,FALSE,у львові через безпритульного сталася пожежа у десятиповерхівці фото,16,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1200595041,80898,OpenUkraine,FALSE,,TRUE,1279747448,41472,2025-04-18 09:14:05+00:00,47126,48,,FALSE,кузбасс справедливость восстановлена прежде всего благодаря широкому резонансу в телеге мы уже писали о чудовищной истории рабовладельцев века в новокузнецке изначально мигрантов из азербайджана обвиняемых в создании рабовладельческого предприятия и поддерживающих турецкую террористическую организацию серые волки по непонятным причинам не арестовывали волна громкого возмущения в telegram сообществе и последовавшая за ним оперативная реакция следственного комитета резко изменили ситуацию трое подозреваемых отправлены в сизо до июня несмотря на их просьбы об освобождении активность медиа и общественности все чаще помогает пресекать попытки решить вопросы кулуарно способствуя торжеству российского закона осторожно планируем будущее миг россии подписаться,16,У Росії все добре ,,,У Росії все добре ,"Наративи про добробут і ""визвольну"" роль Росії",,,"Наративи про добробут і ""визвольну"" роль Росії",TRUE
1739446698,54205,otryadkovpaka,FALSE,,FALSE,,,2025-04-13 11:43:48+00:00,21828,55,,FALSE,мэр конотопа бандеровец семенихин де факто подтверждает заявление безуглой что сегодняшний прилёт в сумах произошёл не случайно и обвиняет во всём назначенного зеленским сумского гауляйтера артюха продолжаем следить за увлекательным жабогадюкингом приятного аппетита не подавитесь там косточками друг друга поддержать партизан и подпольщиков отряда ковпака отрядковпака otryadkovpaka отряд ковпака в вк отряд ковпака в одноклассниках отряд ковпака,15,Дискредитація чи висміювання представників української влади,,,Дискредитація чи висміювання представників української влади,Дискредитація України та її інституцій,,,Дискредитація України та її інституцій,TRUE
1081358729,120498,nvua_official,TRUE,,FALSE,,,2025-04-10 20:29:54+00:00,7676,10,,FALSE,єс намагається врегулювати труднощі з угорщиною для відкриття всіх кластерів переговорів з україною матернова єс планує до кінця року відкрити шість кластерів переговорів про вступ україни й наразі працює з угорщиною щоб уникнути блокування з боку країни пані посол єс в україні катаріна матернова додала що цей план наразі зіткнувся з деякими перешкодами на вчорашньому засіданні було багато дискусій з цього приводу і я все ще залишаюся оптимістом я вірю що єс урешті решт знайде рішення я сподіваюся що ми зможемо відкрити кластери та продовжити інтеграційний шлях зауважила вона підпишіться на nv,15,Не містить наративу,,,Не містить наративу,Не містить наративу,,,Не містить наративу,FALSE
1697554072,82719,MonitoringUA,FALSE,,TRUE,1117303064,30277,2025-04-28 14:35:37+00:00,177,0,,FALSE,от наступающей недели все ждут новостей по украинскому урегулированию активность действительно высокая и по внешним проявлениям можно предположить что не бессодержательная гадать что из утекающих планов реально а что нет не имеет смысла понятно что россии предлагается выбрать между синицей в руках и журавлём в небе загвоздка в том что элементы необходимые для устойчивого соглашения несут в клювах оба пернатых сейчас всё по понятным причинам крутится вокруг территорий это чувствительный вопрос из категории синиц поскольку он более или менее локализовался в пределах которые уже находятся под контролем россии крылья синице обрезаются тем что юридическое признание не представляется реалистичным только по понятиям тем не менее разговор идёт признание де факто с отказом от действий по силовому возвращению земель может быть результатом тем более что в современной мировой атмосфере наивно считать окончательными и какие либо юридические договорённости прелюдией и основной причиной обширного вооружённого конфликта был не территориальный вопрос а накопившиеся за десятилетия противоречия по части безопасности демилитаризация пожалуй основное из набора требований предъявленных в начале операции включает оно вопросы как нейтрального статуса так и ограничения военных возможностей соседней страны собственное производство внешние поставки текущий военный потенциал ключевой характер данного требования в том что его удовлетворение создаёт прецедент отменяющий логику предыдущих лет она заключалась в возможности нато сообщества действовать на пространстве европы евразии только по собственному усмотрению не принимая во внимание возражения несогласных отсюда и идея неограниченного ничем кроме собственного желания расширения блока с минимальным учётом мнения россии поскольку это не её дело москва не имеет права вето на решения альянса военная кампания стала способом заявить то самое право вето и демилитаризация украины в широком понимании стала бы фактически его признанием но создания такого прецедента очень многие не хотят по мере смещения акцента на территории вопрос военной безопасности как будто бы отошёл на второй план возможно администрации трампа он кажется не таким принципиальным потому что она к нато как таковой относится с пренебрежением либо считает более реальным заставить украину отказаться от территорий чем принудить всю европу признать за россией особые права в сфере безопасности как бы то ни было для москвы это действительно принципиально и отмахнуться от данного требования даже в случае существенных сдвигов вашингтона санкции территории она не сможет отсюда и расхождение в динамике белый дом хочет всё быстро и закрыть гештальт кремль считает что спешка не позволит надёжно договориться впрочем упускать благоприятный момент когда на том берегу атлантики политические звёзды сошлись уникальным образом тоже не хочется как сложится диалектика синицы и журавля узнаем довольно скоро экзальтированным комментаторам стоит напомнить три вещи во первых одной кампании не всегда хватает чтобы достичь целей из истории это хорошо известно возможны и следующие во вторых не бывает сделок бессрочного действия если она заключена но не удовлетворяет участников значит её к какой то момент перестанут соблюдать и борьба возобновится хотя к счастью она может принимать не обязательно военные формы в третьих украина один из элементов общего процесса мировых изменений в которых россия намеревается играть важную роль они идут и будут всё масштабнее и определённый уровень взаимного понимания с сша важен кстати натовский вопрос теоретически может решиться именно в процессе этих самых изменений и совсем не из за россии просто по причине анахроничности самого альянса но это пока фантазии,18,Росія воює проти Заходу в Україні,,,Росія воює проти Заходу в Україні,Дискредитація ЕС та заходу,,,Дискредитація ЕС та заходу,TRUE
